-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,345,123,123,123,123,123,123,-1,-1,123,123,-1,-1,-1,-1,-1,-1,123,123,123,123,-1,-1,-1,-1
345,345,123,123,123,123,123,123,-1,-1,123,123,-1,-1,-1,-1,-1,-1,123,123,123,123,-1,-1,-1,-1
345,345,345,345,345,345,-1,-1,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,123,-1,-1
345,345,345,345,345,345,-1,-1,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,123,-1,-1
345,345,567,567,567,567,567,567,123,123,567,567,567,567,567,567,567,567,567,567,567,567,123,123,567,567
345,345,567,567,567,567,567,567,123,123,567,567,567,567,567,567,567,567,567,567,567,567,123,123,567,567
-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,123,123,123,123,123,234,234,234,234
-1,-1,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,123,123,-1,-1,123,123,-1,-1,-1,-1,-1,-1
-1,-1,123,123,-1,-1,123,123,-1,-1,-1,-1,-1,-1,123,123,345,345,123,123,-1,-1,-1,-1,123,123
-1,-1,123,123,-1,-1,123,123,-1,-1,-1,-1,-1,-1,123,123,345,345,123,123,234,234,234,234,123,123
-1,-1,-1,-1,-1,-1,234,234,-1,-1,-1,-1,-1,-1,345,345,345,345,345,345,345,345,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,234,234,-1,-1,-1,-1,-1,-1,345,345,345,345,345,345,345,345,-1,-1,-1,-1
567,567,567,567,-1,-1,567,567,567,567,567,567,567,567,567,567,567,567,-1,-1,567,567,567,567,567,567
567,567,567,567,-1,-1,567,567,567,567,567,567,567,567,567,567,567,567,-1,-1,567,567,567,567,567,567
345,345,345,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,345,345,345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,345,345,345,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,234,-1,-1,-1,-1,-1,-1
345,345,345,345,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,345,-1,-1,123,123,-1,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
345,345,234,234,123,123,-1,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,234,999,-1,234,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234,234,-1,-1,234,234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

