-1,-1,234,234,234,234,234,234,234,234,234,234,-1,-1,234,234,234,234,234,234,234,234,234,234,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,-1,123,123,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,-1,-1,123,123,-1,-1,-1,-1,123,123,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,-1,-1,-1,-1,123,-1,-1,-1,-1,123,123,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,-1,-1,-1,-1,123,-1,-1,-1,-1,123,123,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,-1,-1,-1,234
234,-1,-1,-1,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,-1,-1,-1,234
234,-1,-1,-1,123,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,123,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,123,123,-1,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,-1,-1,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,123,123,123,123,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,234
234,234,234,234,234,234,234,234,-1,-1,234,234,999,-1,234,234,-1,-1,234,234,234,234,234,234,234,234
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,123,-1,-1,123,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

